episod,score,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
899,12004.038392,-7.08822936327,-0.0103098448824,0.0,0.151520103422,0.10432317352,0.0,-4.45897773008,0.208144651753,-12.8133635787,0.0625520227712,-24.4991350784,0.0,641.785363803,91.4650388232,900.734786189,900.025416137
900,12620.8776622,-7.07005779152,0.000305315773152,0.0,0.00703543209927,2.14827071463,0.0,-3.03517806784,-0.0080247366338,-15.7892674507,0.0258477472686,-26.0248753427,0.0,789.453294343,50.1364761378,899.571780845,899.641732371
901,11943.7898074,-7.03671554588,-0.00953041699464,0.0,0.163585552912,5.10714682983,0.0,-3.64086261486,0.183432918465,-12.9993983437,0.153652594749,-25.407634682,0.0,701.68942768,63.325155077,899.868810083,900.403759386
902,11832.7426412,-6.97046643558,-0.0347078782674,0.0,0.269048092071,3.96466090863,0.0,-3.10897416278,0.0688936094023,-13.5905749125,0.0993812725531,-26.5368834138,0.0,771.100265343,43.2388619674,899.964289931,899.52776996
903,12173.528932,-7.13114213102,-0.013160152891,0.0,0.137437725965,2.03810129081,0.0,-5.56239248839,0.112610416291,-13.5181957313,0.0408029900668,-23.37971235,0.0,567.599427765,147.440061158,899.832957016,899.286273404
904,12112.0920775,-7.07667333816,-0.00532415906163,0.0,0.153932980306,1.87599651949,0.0,-5.49938426349,0.147609911293,-13.3854961287,0.242822146713,-23.4470289877,0.0,570.527781249,134.839197667,899.789137793,900.10549777
905,11908.6754471,-7.02796431463,-0.0201290558061,0.0,0.302779782032,5.50395968442,0.0,-3.82950558242,0.349367482142,-12.8907169667,0.276606374709,-25.0847688747,0.0,679.456923473,59.4116326036,900.209433178,899.462178724
906,11945.9609414,-7.00322906202,-0.00197285209263,0.0,6.27623344145,4.40476669009,0.0,-3.25028649627,-0.00930762433102,-13.3549010744,0.0228025994647,-26.0671394629,0.0,740.904254108,0.638187686282,899.768181799,900.521706285
907,12147.2827216,-7.14486900288,-0.0289649521866,0.0,0.276962957697,1.39405116128,0.0,-5.39556069869,0.280577219415,-13.1660079646,0.182117467877,-23.7349175461,0.0,588.930556935,117.539795358,900.057675551,900.009861508
908,12014.6479145,-7.03785922357,-0.000960881724106,0.0,0.0340889922538,4.83621903782,0.0,-3.48107000348,0.0385362375862,-13.1468120718,0.14387066152,-25.6642700483,0.0,722.134692694,101.113525176,899.599862811,900.037138759
909,11871.0986101,-6.97487220136,0.00363951214322,0.0,0.0537627126692,3.68758622378,0.0,-3.15169840854,0.0255888853232,-13.8902089562,0.0139604852407,-26.8782911643,0.0,793.650070341,63.1995076423,900.291820619,899.699181901
910,12143.5289325,-7.06676290164,0.00470890887796,0.0,0.0886713875369,5.78975303689,0.0,-4.10235373368,0.129736029863,-12.9825874065,0.196313939031,-24.9207250214,0.0,683.022086111,155.105192382,899.506523694,900.01357953
911,11911.8785108,-6.99728046993,0.00577082797363,0.0,6.23297441257,3.89045040455,0.0,-3.17197592717,-0.0296919023144,-13.7364932489,0.0530826953102,-26.6446780785,0.0,777.058542258,0.242383967365,900.283658064,900.04976306
912,11820.0166125,-6.95732764447,-0.000105947959414,0.0,6.21813100187,3.59214389334,0.0,-3.16629659985,-0.0272384539182,-13.8907801021,-0.0812956460829,-27.0115007237,0.0,799.035250299,0.0374375555744,899.856767113,899.584160294
913,12033.4660475,-7.04901439285,-0.0050838734383,0.0,0.0678737170162,4.91410852724,0.0,-3.55537110863,0.0780887843164,-13.1161310797,0.0527874767907,-25.6093859092,0.0,724.048467149,133.202781228,900.459822643,900.36514875
914,11890.7520085,-6.96578269698,0.00693698150141,0.0,0.00583471138684,3.3732755713,0.0,-3.23731354683,0.00620999135313,-14.1190977631,0.205020510183,-27.3705728377,0.0,819.067052512,0.372732785339,899.605683422,900.338344581
915,12125.5088579,-7.12895978093,-0.00125725595426,0.0,6.17069033821,0.547227788888,0.0,-4.83128924188,-0.188870649549,-12.9393701097,-0.118488007706,-24.2353818364,0.0,615.567866083,0.12876557403,899.603241528,899.769781028
916,11935.3984531,-7.00216809374,-0.0332546734285,0.0,0.370599913258,4.26709543272,0.0,-3.1880567423,0.187769952998,-13.4678955379,0.395331420482,-26.2092325199,0.0,753.610060662,74.4238291964,899.690530222,900.330551345
917,12118.2837195,-7.06584183632,-0.0188474257438,0.0,5.98895413163,0.527863827268,0.0,-4.75299774633,-0.567754439494,-12.9294550761,-0.249136612025,-24.2628676985,0.0,616.877216301,-0.176684638798,900.302252416,900.428953366
918,12008.6242177,-7.06422309626,-0.0213087081098,0.0,0.303255243527,5.5838078934,0.0,-3.90920639105,0.351035701967,-12.9359398176,0.307810789166,-25.0620056456,0.0,686.00147531,125.051326368,899.881532486,900.305012751
919,12165.2584711,-7.16723230678,-0.0148195486091,0.0,0.21863208534,1.47872583297,0.0,-5.47517397936,0.240771797604,-13.1894610263,0.212023325122,-23.6933437169,0.0,623.249575351,243.456259564,899.919311493,900.23679147
920,11887.4343552,-7.02129553933,0.00121639322153,0.0,6.14163263945,3.77074313147,0.0,-3.17933983709,-0.0817364115627,-13.8334056286,-0.243130283338,-26.8020421607,0.0,785.938165566,-0.0559007150074,900.126828997,899.88096227
921,11919.9138511,-7.00233764795,0.00241026258772,0.0,0.0909958208699,4.01257080634,0.0,-3.11209005158,0.058237047949,-13.6591981624,0.291946775284,-26.4768285755,0.0,777.917618471,133.427063432,899.393645314,900.767467471
922,11977.910154,-7.03942095746,-0.00202050280853,0.0,6.13896187139,4.30219675459,0.0,-3.21931922912,-0.146535282343,-13.472180591,-0.213662443055,-26.1668459972,0.0,746.951657241,0.406738382685,900.143538015,899.73360255
923,11977.8181025,-7.05757492378,-0.00318320816746,0.0,6.22735402176,4.57352791502,0.0,-3.35984373747,-0.064814200317,-13.2688882414,-0.0751970824625,-25.9117477873,0.0,730.743951435,0.417125378686,899.853802456,899.883119522
924,11872.5670507,-6.98528183146,0.00210773400337,0.0,6.12308088946,3.65514536519,0.0,-3.1656079212,-0.0819587587892,-13.9241081945,-0.166219029679,-26.9336363261,0.0,793.977104441,0.0848908878637,899.725783476,900.026728445
925,11856.4150537,-7.00339172886,-0.0055283908184,0.0,6.10550703001,3.59532508967,0.0,-3.19450910441,-0.101250163984,-13.9634878488,-0.040180126139,-27.0274040705,0.0,799.485864197,-0.0035308496435,900.089455249,900.276407197
926,12060.3805874,-7.05894372626,-0.00571824848772,0.0,0.108111123895,4.87206284258,0.0,-3.44282277224,0.121016792879,-13.1463812181,0.109934067305,-25.6552054528,0.0,751.928832804,236.080494961,900.170837486,899.709925415
927,11876.1413788,-7.0141193329,-0.00365424686,0.0,0.111503203643,3.32743633252,0.0,-3.28683185429,0.00720178277262,-14.178228646,0.26193824195,-27.5162739204,0.0,836.256794284,123.254959601,899.612936255,900.197296743
928,11988.8347658,-7.02036888686,-0.00517760505281,0.0,6.09363064819,3.80504677042,0.0,-3.19716448049,-0.133049923109,-13.8766223752,-0.215594806367,-26.7794852702,0.0,784.636655215,1.45896519536,900.024590666,899.832869734
929,12063.4902627,-7.06411760005,-0.000436206219962,0.0,6.26197847986,3.49266899254,0.0,-3.30906172154,-0.00704619089852,-14.1723258125,0.151500624439,-27.2476732066,0.0,812.509566837,1.58866002484,899.70743322,899.949049406
930,11871.9275119,-6.95776435996,0.00390681593929,0.0,0.0102268544582,2.97844594698,0.0,-3.42270774726,0.00741665217426,-14.3844296888,0.127991296379,-28.8218470832,0.0,899.192534162,0.720115935515,900.608449621,899.81422167
931,12038.5412338,-7.04723385874,-0.0101735128242,0.0,0.129810403342,3.26611606067,0.0,-3.3788330037,-0.0107219544295,-14.3183113606,0.13361899091,-27.7402040934,0.0,851.079314528,133.672963973,899.600238799,900.15804878
932,11952.3492455,-7.02180403372,1.19797590493e-05,0.0,6.25020994283,3.0595065327,0.0,-3.44979047017,0.00145176510457,-14.3926368638,-0.101148967161,-28.2563598668,0.0,868.572081986,0.568349816199,899.847227425,899.136371447
933,12142.5834021,-7.04467783927,-0.00583974756749,0.0,6.01145952319,3.51932298158,0.0,-3.30206389344,-0.146432922947,-14.2563620935,-0.381996698571,-27.2383695019,0.0,811.808988429,1.01029212305,900.398115005,899.553419382
934,11996.291303,-7.04901807775,-0.0181104915659,0.0,0.182946946899,3.09849113949,0.0,-3.45428051267,-0.0485436265377,-14.3930289183,0.179639585071,-28.1897859994,0.0,871.25040299,98.7530556783,899.994734445,900.786418634
935,12059.8741485,-7.02720682051,-0.000969670476678,0.0,0.114776096605,3.14907241621,0.0,-3.4143768235,-0.00519832377895,-14.4141105752,0.209584613892,-28.0318462454,0.0,865.989016132,126.800771588,899.67912847,900.423800391
936,12093.521909,-7.02114821544,-0.00598858381345,0.0,6.07004784916,3.22090646951,0.0,-3.39758648688,-0.0647803066688,-14.3934553237,-0.22773825023,-27.8415297359,0.0,845.562871312,0.102177266731,899.865729726,899.634552391
937,12091.9670943,-7.05801979191,-0.000619506568148,0.0,6.13080812306,3.33849226196,0.0,-3.36624700882,-0.0494341343934,-14.3085798583,-0.110535569531,-27.5504768029,0.0,829.606318553,0.911913517164,900.25862823,900.465991048
938,12126.556581,-7.10119383274,-0.00983789348395,0.0,0.286931611443,4.79883255754,0.0,-3.36898188981,0.292938359652,-13.2649458489,0.407425064871,-25.7157351191,0.0,787.23050196,321.614957522,899.375490237,900.025019706
939,12160.3584197,-7.10228936122,0.00152706254164,0.0,0.137531660622,6.17199760504,0.0,-4.26038281246,0.224077668525,-12.8208989655,0.226966967886,-24.6721802861,0.0,761.019901348,399.71152728,899.670931576,899.678223342
940,12134.8470934,-7.07551807797,-0.0495761993808,0.0,5.82348106271,5.01838978662,0.0,-3.61833031161,-0.838612535965,-13.3413534315,-0.351456546116,-25.5214292624,0.0,705.844580617,5.01435851319,899.755195476,900.157778766
941,12114.7257422,-7.04239418912,0.0010875801319,0.0,6.27310345265,3.85376651092,0.0,-3.21972289054,-0.00452494483655,-13.9135001263,0.00330419517103,-26.7343202919,0.0,781.700122257,1.40038363154,900.20009538,900.059825564
942,12130.3491645,-7.08152932886,-0.00104619756073,0.0,0.0293268096961,3.31915098676,0.0,-3.32854008785,0.00111614427166,-14.3772398368,0.0607608185049,-27.5640359838,0.0,849.347545946,180.168850769,899.884349451,900.025396909
943,11908.4761364,-6.95060296328,-0.000340153553411,0.0,6.19422714455,3.08098309763,0.0,-3.3770315708,-0.00717434223349,-14.3149477194,-0.112239818589,-28.0888237497,0.0,859.09176392,1.18591363444,899.674286862,899.833026897
944,12087.5715425,-7.07944713396,-0.0412238970831,0.0,5.78430952293,3.89987080968,0.0,-3.23587113877,-0.528462807964,-14.000931496,-0.525424655514,-26.6587271299,0.0,777.804720126,2.91186471028,900.033030826,899.727913069
945,12167.5659546,-7.08403127879,-0.00659025491238,0.0,0.132561938087,3.48490162785,0.0,-3.26427298427,0.013546946146,-14.2729419628,0.15179094507,-27.2984688631,0.0,845.26324844,223.450231303,899.664874596,899.935845211
946,12105.3109552,-7.04913185578,-0.00471295561778,0.0,6.03695534601,3.32519198293,0.0,-3.37065402898,-0.101193329638,-14.3340066844,-0.21716323248,-27.5984473109,0.0,832.229501538,2.46471353115,900.272101162,900.309755938
947,12098.4128615,-7.06285159093,-0.00868473403094,0.0,0.137925352199,3.12728322689,0.0,-3.44740376516,-0.0256923140312,-14.4562142178,0.0896379845997,-28.1282857951,0.0,872.266904206,135.037542665,899.798921302,899.763423331
948,12041.2569725,-7.04009476376,-0.0258159807291,0.0,0.191607178486,3.06508766552,0.0,-3.45586261011,-0.0669193608223,-14.4475345589,0.0372009731568,-28.3200222316,0.0,877.9660343,100.548440588,900.373065949,899.939379344
949,12186.9322362,-7.08803229586,0.00146501443783,0.0,0.0213374932304,3.32863635183,0.0,-3.35556764726,0.00624374791011,-14.431722685,0.122921983105,-27.6187684084,0.0,856.931852533,198.886245692,899.708297218,899.846904147
950,11979.501174,-7.02127795267,0.00276349496504,0.0,6.27745102686,3.07313945986,0.0,-3.45994989486,0.00220535801148,-14.3954316063,0.0411802243001,-28.2939512787,0.0,870.861145923,0.509538148762,900.22130393,900.312658917
951,12097.4252519,-7.05104764321,-0.00288216853547,0.0,0.0371577546189,3.16669312133,0.0,-3.42577907286,-0.00522130882043,-14.428989684,-0.0633601359568,-28.021200497,0.0,867.70994633,141.773155259,901.078865083,900.160284946
952,12156.9279259,-7.04299449,-0.000610488008012,0.0,6.12876555738,3.18207901839,0.0,-3.44268846107,-0.0345847896723,-14.4526055209,-0.149066135225,-27.9733319518,0.0,853.422280128,1.3416881751,900.292174332,899.994573426
953,12153.3711883,-7.09897028811,0.000419730208051,0.0,6.15550368297,3.19145977279,0.0,-3.47476890541,-0.0259682182196,-14.4447231602,-0.105242812626,-27.9417790948,0.0,851.818139827,1.57705491475,899.820663978,899.870504891
954,12166.5828141,-7.06585430157,-0.00179277925437,0.0,0.0865905295969,3.08330793658,0.0,-3.48445855649,-0.00572143090991,-14.5284623662,0.0759716249192,-28.3447377191,0.0,880.484049353,108.034716496,899.913019931,899.804026679
955,12065.6461431,-7.02861096776,-0.0623382103404,0.0,0.443196643825,3.03707918031,0.0,-3.45764921258,-0.22256417823,-14.413464891,0.325502536899,-28.5214516016,0.0,885.76113902,66.447258879,899.838926308,899.613844475
956,12155.2940915,-7.07741708112,-0.00566181123328,0.0,6.04103425608,3.12431985447,0.0,-3.47755994464,-0.0680400519281,-14.4995256354,-0.229828353915,-28.1264495773,0.0,861.994221569,2.58319124967,900.378900516,900.072560783
957,11856.9654992,-7.0288355919,-0.00161217239728,0.0,6.23469728432,3.00135915311,0.0,-3.47240216731,-0.00131676641472,-14.3564160421,-0.24534259101,-28.5818235784,0.0,886.726667182,0.889696852026,900.559581992,899.789231126
958,12163.2174105,-7.09002857844,-0.0060722093571,0.0,6.04413439006,3.5610644117,0.0,-3.31724988108,-0.126819774546,-14.2361061463,-0.396087443539,-27.1770469499,0.0,807.952116465,4.87081139068,900.515357019,899.518385173
959,12176.1271571,-7.10723887484,0.0023795861729,0.0,6.21873096862,3.93093908385,0.0,-3.26803186943,-0.0448030756403,-13.9275330649,-0.066464822534,-26.6629435446,0.0,777.004942826,5.8198308051,899.780565704,900.158115117
960,11954.4639025,-6.96960750307,-0.0101484028508,0.0,5.98872413294,3.25536026771,0.0,-3.33575070767,-0.115030515809,-14.2793762378,-0.328236008897,-27.7127482643,0.0,839.12372563,2.51225097629,900.114096346,900.069827713
961,11900.8646064,-7.01906002427,-6.21683420946e-05,0.0,6.26255663728,3.15971211327,0.0,-3.39807343033,-0.00124329394391,-14.2927841796,0.00965747353425,-27.892750902,0.0,848.935589294,1.92579305039,899.908945911,900.694650619
962,11892.2597544,-6.94998328211,-0.00035265770762,0.0,0.0491594381254,3.00897904169,0.0,-3.42204196352,-0.00664892999919,-14.3357368622,0.019192408404,-28.6337073957,0.0,891.27643834,51.0998214639,899.740867818,899.828227287
963,12048.7810531,-7.03058358938,-0.000143828781911,0.0,6.20686587902,3.78952188007,0.0,-3.20355982006,-0.0392643732757,-13.9257112023,-0.256625743159,-26.806536577,0.0,786.015748173,6.13142902763,900.863593184,899.48515261
964,12206.8550926,-7.15316001274,-0.000341526515478,0.0,6.17611579708,0.389142881765,0.0,-4.7591450576,-0.184118306182,-12.9975526901,-0.0246383760362,-24.3481380508,0.0,624.11496549,19.5119755999,899.955576399,900.150908127
965,12165.8026679,-7.08706347795,-0.0120868314531,0.0,0.20449854809,3.74857940922,0.0,-3.14747454967,0.0528826510093,-14.1004976548,0.231606062426,-26.8850768112,0.0,834.65831348,267.41283222,900.404885779,900.179151996
966,12058.0305878,-7.07975998762,-0.00175274886128,0.0,0.0856606012327,3.17359247307,0.0,-3.44010376006,0.00219072660463,-14.4007123782,0.229574175469,-27.9901303327,0.0,867.821401374,150.708922511,899.535295666,899.775476176
967,12092.3753157,-7.02747348176,0.00262469497989,0.0,0.0223833049287,3.23199243531,0.0,-3.34499013323,0.00512324956185,-14.4020300462,0.0841924863134,-27.7710457439,0.0,861.918674091,183.613513412,899.722439571,900.0380836
968,11856.0521159,-6.94915603376,-0.00399556856839,0.0,0.150121198376,2.97774710498,0.0,-3.41480198673,-0.0274355934838,-14.3373090548,0.270158949981,-28.6251428959,0.0,890.241681,55.4971964383,899.585365723,900.368168414
969,12211.7340003,-7.12777601006,-0.00945021284554,0.0,5.99920766559,4.03988934342,0.0,-5.15640222019,-0.168297324873,-14.3355411531,-0.207425927479,-22.4345007415,0.0,464.381706397,49.2704283609,899.999823374,900.455715707
970,12047.9958088,-7.04232456362,-0.0207457366397,0.0,0.327014115019,3.87232676615,0.0,-3.0983885799,0.0894061307433,-13.8702626373,0.456635270101,-26.7068467634,0.0,824.314702692,265.799643538,899.745095255,900.150567306
971,11996.4104875,-6.99229786824,-0.0165344020341,0.0,0.277450403291,3.55785828173,0.0,-3.13270046226,0.010994424542,-14.1016353788,0.406748806101,-27.1340047403,0.0,840.593107133,240.742848352,899.024805268,900.104328603
972,11873.3129438,-6.99650440968,-0.00043838060484,0.0,6.20927927009,3.92859989172,0.0,-3.1389028262,-0.0533884805083,-13.6508077691,-0.00172656311223,-26.5735057974,0.0,772.529382731,9.80216797588,899.712516576,899.923452059
973,11931.6181456,-7.02848703216,-0.0175856093511,0.0,5.96440917538,0.715764155397,0.0,-4.82998580982,-0.591957150613,-12.8073918173,-0.463491153694,-24.1112176565,0.0,606.932787942,27.7244241286,900.921603083,899.723295995
974,12097.8859925,-7.0415093658,0.00641054559811,0.0,0.0346665783312,3.87462309459,0.0,-3.0621545323,0.024697830719,-13.913523591,0.171162237315,-26.6991039631,0.0,832.377124972,292.203971374,899.034459425,899.527711896
975,12031.314675,-7.04241626134,-0.0154080804476,0.0,0.19637545215,4.02521959509,0.0,-3.05990289776,0.084378143457,-13.7345234359,0.218786124807,-26.4995838699,0.0,818.708700666,285.001327327,899.450086565,899.970819484
976,12155.5232519,-7.07368843027,-0.00432278739961,0.0,6.06002473543,0.216927774508,0.0,-4.39943986234,-0.202638773046,-13.8493594185,-0.215545990264,-21.432665128,0.0,352.72481399,62.3175254549,900.069309463,899.834279336
977,11997.3709211,-7.05521555614,-0.00814532571899,0.0,0.17738846059,3.19169422689,0.0,-3.38467487165,-0.0201825417416,-14.3539789126,0.198523373368,-27.8731376523,0.0,863.785960172,165.682926318,899.722064061,899.191665578
978,12667.2210263,-7.10153798159,-0.010146583061,0.0,6.03145089727,2.81604618612,0.0,-2.49131065694,0.139835553584,-15.6653055882,-0.172223289094,-24.8729556003,0.0,721.837795058,9.56413943981,899.894562473,899.918744878
979,12106.2845609,-7.00738280132,-0.0084644847129,0.0,0.0826064978159,3.54154741374,0.0,-3.16420275278,0.00446575362405,-14.1939704231,-0.0239033138633,-27.1764980535,0.0,841.027189651,234.35537323,900.01028607,899.673279119
980,11984.6700178,-7.02028038884,-0.0146839316375,0.0,0.183026800043,3.19759789312,0.0,-3.3543579213,-0.0322152233406,-14.3408386962,0.154524691969,-27.8350153666,0.0,861.005089375,162.240685282,899.963142157,900.022745704
